0000000036,0000007000,074030,013287,-92485,005331,-20587,004458,0,0
0000000037,0000007200,070303,019482,-94692,006219,-20679,004168,0,0
0000000038,0000007400,066299,025604,-96526,007079,-20694,003869,0,0
0000000039,0000007600,062036,031622,-97978,007909,-20633,003557,0,0
0000000040,0000007800,057526,037518,-99043,008703,-20493,003237,0,0
0000000041,0000008000,052792,043264,-99718,009457,-20273,002910,0,0
0000000042,0000008200,047848,048840,-99999,010171,-19980,002575,0,0
0000000043,0000008400,042715,054220,-99886,010839,-19614,002236,0,0
0000000044,0000008600,037414,059390,-99376,011462,-19171,001891,0,0
0000000045,0000008800,031967,064325,-98479,012032,-18659,001543,0,0
0000000046,0000009000,026394,069006,-97188,012554,-18079,001195,0,0
0000000047,0000009200,020718,073413,-95515,013021,-17429,000844,0,0
0000000048,0000009400,014959,077533,-93468,013433,-16715,000499,0,0
0000000049,0000009600,009142,081345,-91051,013790,-15940,000155,0,0
0000000050,0000009800,003289,084836,-88274,014086,-15103,-00186,0,0
0000000051,0000010000,-02576,087995,-85149,014321,-14215,-00522,0,0
0000000052,0000010200,-08432,090802,-81685,014498,-13272,-00848,0,0
0000000053,0000010400,-14252,093256,-77901,014614,-12280,-01169,0,0
0000000054,0000010600,-20017,095337,-73811,014666,-11246,-01480,0,0
0000000055,0000010800,-25702,097043,-69426,014657,-10172,-01782,0,0
0000000056,0000011000,-31287,098368,-64772,014587,-09061,-02069,0,0
0000000057,0000011200,-36747,099305,-59859,014452,-07916,-02347,0,0
0000000058,0000011400,-42063,099848,-54710,014260,-06748,-02606,0,0
0000000059,0000011600,-47211,099997,-49345,014004,-05554,-02853,0,0
0000000060,0000011800,-52171,099753,-43785,013692,-04346,-03085,0,0
0000000061,0000012000,-56928,099112,-38054,013320,-03122,-03299,0,0
0000000062,0000012200,-61457,098084,-32173,012890,-01892,-03497,0,0
0000000063,0000012400,-65745,096668,-26164,012408,-00656,-03674,0,0
0000000064,0000012600,-69773,094867,-20052,011871,000576,-03833,0,0
0000000065,0000012800,-73524,092694,-13860,011285,001803,-03970,0,0
0000000066,0000013000,-76985,090158,-07613,010647,003017,-04089,0,0
0000000067,0000013200,-80143,087262,-01338,009966,004220,-04187,0,0
0000000068,0000013400,-82985,084024,004944,009240,005398,-04263,0,0
0000000069,0000013600,-85496,080454,011207,008474,006551,-04318,0,0
0000000070,0000013800,-87672,076566,017423,007671,007674,-04352,0,0
0000000071,0000014000,-89500,072376,023572,006832,008764,-04364,0,0
0000000072,0000014200,-90974,067899,029627,005962,009814,-04355,0,0
0000000073,0000014400,-92091,063156,035569,005065,010821,-04321,0,0
0000000074,0000014600,-92842,058163,041367,004143,011782,-04266,0,0
0000000075,0000014800,-93230,052939,047001,003203,012691,-04190,0,0
0000000076,0000015000,-93245,047509,052451,002245,013546,-04096,0,0
0000000077,0000015200,-92894,041888,057694,001275,014346,-03977,0,0
0000000078,0000015400,-92174,036105,062708,000295,015084,-03839,0,0
0000000079,0000015600,-91093,030178,067478,-00690,015755,-03680,0,0
0000000080,0000015800,-89650,024133,071979,-01678,016366,-03503,0,0
0000000081,0000016000,-87852,017992,076197,-02661,016903,-03308,0,0
0000000082,0000016200,-85710,011779,080112,-03641,017373,-03095,0,0
0000000083,0000016400,-83229,005520,083713,-04608,017767,-02866,0,0
0000000084,0000016600,-80418,-00760,086982,-05560,018087,-02618,0,0
0000000085,0000016800,-77287,-07038,089908,-06497,018334,-02356,0,0
0000000086,0000017000,-73854,-13288,092481,-07413,018502,-02081,0,0
0000000087,0000017200,-70127,-19483,094687,-08301,018594,-01794,0,0
0000000088,0000017400,-66127,-25605,096522,-09162,018609,-01492,0,0
0000000089,0000017600,-61860,-31623,097974,-09989,018545,-01181,0,0
0000000090,0000017800,-57353,-37519,099039,-10782,018407,-00864,0,0
0000000091,0000018000,-52616,-43265,099714,-11539,018188,-00534,0,0
0000000092,0000018200,-47672,-48841,099994,-12250,017895,-00198,0,0
0000000093,0000018400,-42542,-54221,099882,-12921,017529,000139,0,0
0000000094,0000018600,-37241,-59391,099372,-13541,017086,000484,0,0
0000000095,0000018800,-31794,-64326,098475,-14115,016573,000832,0,0
0000000096,0000019000,-26221,-69007,097184,-14636,015994,001180,0,0
0000000097,0000019200,-20542,-73414,095512,-15103,015343,001528,0,0
0000000098,0000019400,-14783,-77534,093464,-15515,014629,001876,0,0
0000000099,0000019600,-08966,-81346,091047,-15869,013854,002221,0,0
0000000100,0000019800,-03113,-84837,088270,-16165,013018,002559,0,0
0000000101,0000020000,002752,-87996,085145,-16403,012127,002895,0,0
0000000102,0000020200,008605,-90803,081681,-16580,011187,003225,0,0
0000000103,0000020400,014428,-93257,077897,-16693,010195,003545,0,0
0000000104,0000020600,020193,-95338,073807,-16748,009161,003856,0,0
0000000105,0000020800,025878,-97044,069422,-16739,008086,004156,0,0
0000000106,0000021000,031463,-98369,064768,-16666,006975,004445,0,0
0000000107,0000021200,036923,-99306,059855,-16535,005831,004720,0,0
0000000108,0000021400,042236,-99849,054706,-16339,004662,004983,0,0
0000000109,0000021600,047384,-99999,049341,-16086,003469,005230,0,0
0000000110,0000021800,052347,-99754,043781,-15772,002260,005462,0,0
0000000111,0000022000,057101,-99113,038050,-15402,001037,005675,0,0
0000000112,0000022200,061633,-98085,032169,-14972,-00192,005871,0,0
0000000113,0000022400,065921,-96669,026160,-14490,-01428,006048,0,0
0000000114,0000022600,069946,-94868,020048,-13953,-02661,006206,0,0
0000000115,0000022800,073700,-92696,013856,-13364,-03888,006347,0,0
0000000116,0000023000,077161,-90159,007609,-12729,-05103,006466,0,0
0000000117,0000023200,080316,-87263,001334,-12049,-06305,006563,0,0
0000000118,0000023400,083158,-84025,-04948,-11322,-07483,006640,0,0
0000000119,0000023600,085672,-80455,-11211,-10556,-08637,006695,0,0
0000000120,0000023800,087845,-76567,-17427,-09751,-09760,006728,0,0
0000000121,0000024000,089676,-72377,-23576,-08914,-10849,006740,0,0
0000000122,0000024200,091150,-67900,-29631,-08045,-11899,006728,0,0
0000000123,0000024400,092264,-63157,-35573,-07147,-12906,006698,0,0
0000000124,0000024600,093018,-58164,-41371,-06226,-13867,006643,0,0
0000000125,0000024800,093403,-52940,-47005,-05286,-14777,006566,0,0
0000000126,0000025000,093421,-47511,-52455,-04327,-15631,006469,0,0
0000000127,0000025200,093067,-41889,-57698,-03357,-16431,006353,0,0
0000000128,0000025400,092350,-36106,-62712,-02374,-17169,006212,0,0
0000000129,0000025600,091266,-30179,-67482,-01389,-17844,006057,0,0
0000000130,0000025800,089826,-24134,-71983,-00403,-18451,005880,0,0
0000000131,0000026000,088028,-17993,-76201,000582,-18988,005685,0,0
0000000132,0000026200,085886,-11780,-80116,001558,-19458,005471,0,0
0000000133,0000026400,083402,-05521,-83717,002526,-19852,005239,0,0
0000000134,0000026600,080591,000759,-86986,003481,-20172,004992,0,0
0000000135,0000026800,077463,007036,-89912,004415,-20420,004732,0,0
0000000136,0000027000,074030,013287,-92485,005331,-20587,004458,0,0
0000000137,0000027200,070303,019482,-94692,006219,-20679,004168,0,0
0000000138,0000027400,066299,025604,-96526,007079,-20694,003869,0,0
0000000139,0000027600,062036,031622,-97978,007909,-20633,003557,0,0
0000000140,0000027800,057526,037518,-99043,008703,-20493,003237,0,0
0000000141,0000028000,052792,043264,-99718,009457,-20273,002910,0,0
0000000142,0000028200,047848,048840,-99999,010171,-19980,002575,0,0
0000000143,0000028400,042715,054220,-99886,010839,-19614,002236,0,0
0000000144,0000028600,037414,059390,-99376,011462,-19171,001891,0,0
0000000145,0000028800,031967,064325,-98479,012032,-18659,001543,0,0
0000000146,0000029000,026394,069006,-97188,012554,-18079,001195,0,0
0000000147,0000029200,020718,073413,-95515,013021,-17429,000844,0,0
0000000148,0000029400,014959,077533,-93468,013433,-16715,000499,0,0
0000000149,0000029600,009142,081345,-91051,013790,-15940,000155,0,0
0000000150,0000029800,003289,084836,-88274,014086,-15103,-00186,0,0
0000000151,0000030000,-02576,087995,-85149,014321,-14215,-00522,0,0
0000000152,0000030200,-08432,090802,-81685,014498,-13272,-00848,0,0
0000000153,0000030400,-14252,093256,-77901,014614,-12280,-01169,0,0
0000000154,0000030600,-20017,095337,-73811,014666,-11246,-01480,0,0
0000000155,0000030800,-25702,097043,-69426,014657,-10172,-01782,0,0
0000000156,0000031000,-31287,098368,-64772,014587,-09061,-02069,0,0
0000000157,0000031200,-36747,099305,-59859,014452,-07916,-02347,0,0
0000000158,0000031400,-42063,099848,-54710,014260,-06748,-02606,0,0
0000000159,0000031600,-47211,099997,-49345,014004,-05554,-02853,0,0
0000000160,0000031800,-52171,099753,-43785,013692,-04346,-03085,0,0
0000000161,0000032000,-56928,099112,-38054,013320,-03122,-03299,0,0
0000000162,0000032200,-61457,098084,-32173,012890,-01892,-03497,0,0
0000000163,0000032400,-65745,096668,-26164,012408,-00656,-03674,0,0
0000000164,0000032600,-69773,094867,-20052,011871,000576,-03833,0,0
0000000165,0000032800,-73524,092694,-13860,011285,001803,-03970,0,0
0000000166,0000033000,-76985,090158,-07613,010647,003017,-04089,0,0
0000000167,0000033200,-80143,087262,-01338,009966,004220,-04187,0,0
0000000168,0000033400,-82985,084024,004944,009240,005398,-04263,0,0
0000000169,0000033600,-85496,080454,011207,008474,006551,-04318,0,0
0000000170,0000033800,-87672,076566,017423,007671,007674,-04352,0,0
0000000171,0000034000,-89500,072376,023572,006832,008764,-04364,0,0
0000000172,0000034200,-90974,067899,029627,005962,009814,-04355,0,0
0000000173,0000034400,-92091,063156,035569,005065,010821,-04321,0,0
0000000174,0000034600,-92842,058163,041367,004143,011782,-04266,0,0
0000000175,0000034800,-93230,052939,047001,003203,012691,-04190,0,0
0000000176,0000035000,-93245,047509,052451,002245,013546,-04096,0,0
0000000177,0000035200,-92894,041888,057694,001275,014346,-03977,0,0
0000000178,0000035400,-92174,036105,062708,000295,015084,-03839,0,0
0000000179,0000035600,-91093,030178,067478,-00690,015755,-03680,0,0
0000000180,0000035800,-89650,024133,071979,-01678,016366,-03503,0,0
0000000181,0000036000,-87852,017992,076197,-02661,016903,-03308,0,0
0000000182,0000036200,-85710,011779,080112,-03641,017373,-03095,0,0
0000000183,0000036400,-83229,005520,083713,-04608,017767,-02866,0,0
0000000184,0000036600,-80418,-00760,086982,-05560,018087,-02618,0,0
0000000185,0000036800,-77287,-07038,089908,-06497,018334,-02356,0,0
0000000186,0000037000,-73854,-13288,092481,-07413,018502,-02081,0,0
0000000187,0000037200,-70127,-19483,094687,-08301,018594,-01794,0,0
0000000188,0000037400,-66127,-25605,096522,-09162,018609,-01492,0,0
0000000189,0000037600,-61860,-31623,097974,-09989,018545,-01181,0,0
0000000190,0000037800,-57353,-37519,099039,-10782,018407,-00864,0,0
0000000191,0000038000,-52616,-43265,099714,-11539,018188,-00534,0,0
0000000192,0000038200,-47672,-48841,099994,-12250,017895,-00198,0,0
0000000193,0000038400,-42542,-54221,099882,-12921,017529,000139,0,0
0000000194,0000038600,-37241,-59391,099372,-13541,017086,000484,0,0
0000000195,0000038800,-31794,-64326,098475,-14115,016573,000832,0,0
0000000196,0000039000,-26221,-69007,097184,-14636,015994,001180,0,0
0000000197,0000039200,-20542,-73414,095511,-15103,015343,001528,0,0
0000000198,0000039400,-14783,-77534,093464,-15515,014629,001876,0,0
0000000199,0000039600,-08966,-81346,091047,-15869,013854,002221,0,0
0000000200,0000039800,-03113,-84837,088270,-16165,013018,002559,0,0
0000000201,0000040000,002752,-87996,085145,-16403,012127,002895,0,0
0000000202,0000040200,008605,-90803,081681,-16580,011187,003225,0,0
0000000203,0000040400,014428,-93257,077897,-16693,010195,003545,0,0
0000000204,0000040600,020193,-95338,073807,-16748,009161,003856,0,0
0000000205,0000040800,025878,-97044,069422,-16739,008086,004156,0,0
0000000206,0000041000,031463,-98369,064768,-16666,006975,004445,0,0
0000000207,0000041200,036923,-99306,059855,-16535,005831,004720,0,0
0000000208,0000041400,042236,-99849,054706,-16339,004662,004983,0,0
0000000209,0000041600,047384,-99999,049341,-16086,003469,005230,0,0
0000000210,0000041800,052347,-99754,043781,-15772,002260,005462,0,0
0000000211,0000042000,057101,-99113,038050,-15402,001037,005675,0,0
0000000212,0000042200,061633,-98085,032169,-14972,-00192,005871,0,0
0000000213,0000042400,065921,-96669,026160,-14490,-01428,006048,0,0
0000000214,0000042600,069946,-94868,020048,-13953,-02661,006206,0,0
0000000215,0000042800,073700,-92696,013856,-13364,-03888,006347,0,0
0000000216,0000043000,077161,-90159,007609,-12729,-05103,006466,0,0
0000000217,0000043200,080316,-87263,001334,-12049,-06305,006563,0,0
0000000218,0000043400,083158,-84025,-04948,-11322,-07483,006640,0,0
0000000219,0000043600,085672,-80455,-11211,-10556,-08637,006695,0,0
0000000220,0000043800,087845,-76567,-17427,-09751,-09760,006728,0,0
0000000221,0000044000,089676,-72377,-23576,-08914,-10849,006740,0,0
0000000222,0000044200,091150,-67900,-29631,-08045,-11899,006728,0,0
0000000223,0000044400,092264,-63157,-35573,-07147,-12906,006698,0,0
0000000224,0000044600,093018,-58164,-41371,-06226,-13867,006643,0,0
0000000225,0000044800,093403,-52940,-47005,-05286,-14777,006566,0,0
0000000226,0000045000,093421,-47511,-52455,-04327,-15631,006469,0,0
0000000227,0000045200,093067,-41889,-57698,-03357,-16431,006353,0,0
0000000228,0000045400,092350,-36106,-62712,-02374,-17169,006212,0,0
0000000229,0000045600,091266,-30179,-67482,-01389,-17844,006057,0,0
0000000230,0000045800,089826,-24134,-71983,-00403,-18451,005880,0,0
0000000231,0000046000,088028,-17993,-76201,000582,-18988,005685,0,0
0000000232,0000046200,085886,-11780,-80116,001558,-19458,005471,0,0
0000000233,0000046400,083402,-05521,-83717,002526,-19852,005239,0,0
0000000234,0000046600,080591,000759,-86986,003481,-20172,004992,0,0
0000000235,0000046800,077463,007036,-89912,004415,-20420,004732,0,0
0000000236,0000047000,074030,013287,-92485,005331,-20587,004458,0,0
0000000237,0000047200,070303,019482,-94692,006219,-20679,004168,0,0
0000000238,0000047400,066299,025604,-96526,007079,-20694,003869,0,0
0000000239,0000047600,062036,031622,-97978,007909,-20633,003557,0,0
0000000240,0000047800,057526,037518,-99043,008703,-20493,003237,0,0
0000000241,0000048000,052792,043264,-99718,009457,-20273,002910,0,0
0000000242,0000048200,047848,048840,-99999,010171,-19980,002575,0,0
0000000243,0000048400,042715,054220,-99886,010839,-19614,002236,0,0
0000000244,0000048600,037414,059390,-99376,011462,-19171,001891,0,0
0000000245,0000048800,031967,064325,-98479,012032,-18659,001543,0,0
0000000246,0000049000,026394,069006,-97188,012554,-18079,001195,0,0
0000000247,0000049200,020718,073413,-95515,013021,-17429,000844,0,0
0000000248,0000049400,014959,077533,-93468,013433,-16715,000499,0,0
0000000249,0000049600,009142,081345,-91051,013790,-15940,000155,0,0
0000000250,0000049800,003289,084836,-88274,014086,-15103,-00186,0,0
0000000251,0000050000,-02576,087995,-85149,014321,-14215,-00522,0,0
0000000252,0000050200,-08432,090802,-81685,014498,-13272,-00848,0,0
0000000253,0000050400,-14252,093256,-77901,014614,-12280,-01169,0,0
0000000254,0000050600,-20017,095337,-73811,014666,-11246,-01480,0,0
0000000255,0000050800,-25702,097043,-69426,014657,-10172,-01782,0,0
0000000256,0000051000,-31287,098368,-64772,014587,-09061,-02069,0,0
0000000257,0000051200,-36747,099305,-59859,014452,-07916,-02347,0,0
0000000258,0000051400,-42063,099848,-54710,014260,-06748,-02606,0,0
0000000259,0000051600,-47211,099997,-49345,014004,-05554,-02853,0,0
0000000260,0000051800,-52171,099753,-43785,013692,-04346,-03085,0,0
0000000261,0000052000,-56928,099112,-38054,013320,-03122,-03299,0,0
0000000262,0000052200,-61457,098084,-32173,012890,-01892,-03497,0,0
0000000263,0000052400,-65745,096668,-26164,012408,-00656,-03674,0,0
0000000264,0000052600,-69773,094867,-20052,011871,000576,-03833,0,0
0000000265,0000052800,-73524,092694,-13860,011285,001803,-03970,0,0
0000000266,0000053000,-76985,090158,-07613,010647,003017,-04089,0,0
0000000267,0000053200,-80143,087262,-01338,009966,004220,-04187,0,0
0000000268,0000053400,-82985,084024,004944,009240,005398,-04263,0,0
0000000269,0000053600,-85496,080454,011207,008474,006551,-04318,0,0
0000000270,0000053800,-87672,076566,017423,007671,007674,-04352,0,0
0000000271,0000054000,-89500,072376,023572,006832,008764,-04364,0,0
0000000272,0000054200,-90974,067899,029627,005962,009814,-04355,0,0
0000000273,0000054400,-92091,063156,035569,005065,010821,-04321,0,0
0000000274,0000054600,-92842,058163,041367,004143,011782,-04266,0,0
0000000275,0000054800,-93230,052939,047001,003203,012691,-04190,0,0
0000000276,0000055000,-93245,047509,052451,002245,013546,-04096,0,0
0000000277,0000055200,-92894,041888,057694,001275,014346,-03977,0,0
0000000278,0000055400,-92174,036105,062708,000295,015084,-03839,0,0
0000000279,0000055600,-91093,030178,067478,-00690,015755,-03680,0,0
0000000280,0000055800,-89650,024133,071979,-01678,016366,-03503,0,0
0000000281,0000056000,-87852,017992,076197,-02661,016903,-03308,0,0
0000000282,0000056200,-85710,011779,080112,-03641,017373,-03095,0,0
0000000283,0000056400,-83229,005520,083713,-04608,017767,-02866,0,0
0000000284,0000056600,-80418,-00760,086982,-05560,018087,-02618,0,0
0000000285,0000056800,-77287,-07038,089908,-06497,018334,-02356,0,0
0000000286,0000057000,-73854,-13288,092481,-07413,018502,-02081,0,0
0000000287,0000057200,-70127,-19483,094687,-08301,018594,-01794,0,0
0000000288,0000057400,-66127,-25605,096522,-09162,018609,-01492,0,0
0000000289,0000057600,-61860,-31623,097974,-09989,018545,-01181,0,0
0000000290,0000057800,-57353,-37519,099039,-10782,018407,-00864,0,0
0000000291,0000058000,-52616,-43265,099714,-11539,018188,-00534,0,0
0000000292,0000058200,-47672,-48841,099994,-12250,017895,-00198,0,0
0000000293,0000058400,-42542,-54221,099882,-12921,017529,000139,0,0
0000000294,0000058600,-37241,-59391,099372,-13541,017086,000484,0,0
0000000295,0000058800,-31794,-64326,098475,-14115,016573,000832,0,0
0000000296,0000059000,-26221,-69007,097184,-14636,015994,001180,0,0
0000000297,0000059200,-20542,-73414,095511,-15103,015343,001528,0,0
0000000298,0000059400,-14783,-77534,093464,-15515,014629,001876,0,0
0000000299,0000059600,-08966,-81346,091047,-15869,013854,002221,0,0
0000000300,0000059800,-03113,-84837,088270,-16165,013018,002559,0,0
0000000301,0000060000,002752,-87996,085145,-16403,012127,002895,0,0
0000000302,0000060200,008605,-90803,081681,-16580,011187,003225,0,0
0000000303,0000060400,014428,-93257,077897,-16693,010195,003545,0,0
0000000304,0000060600,020193,-95338,073807,-16748,009161,003856,0,0
0000000305,0000060800,025878,-97044,069422,-16739,008086,004156,0,0
0000000306,0000061000,031463,-98369,064768,-16666,006975,004445,0,0
0000000307,0000061200,036923,-99306,059855,-16535,005831,004720,0,0
0000000308,0000061400,042236,-99849,054706,-16339,004662,004983,0,0
0000000309,0000061600,047384,-99999,049341,-16086,003469,005230,0,0
0000000310,0000061800,052347,-99754,043781,-15772,002260,005462,0,0
0000000311,0000062000,057101,-99113,038050,-15402,001037,005675,0,0
0000000312,0000062200,061633,-98085,032169,-14972,-00192,005871,0,0
0000000313,0000062400,065921,-96669,026160,-14490,-01428,006048,0,0
0000000314,0000062600,069946,-94868,020048,-13953,-02661,006206,0,0
0000000315,0000062800,073700,-92696,013856,-13364,-03888,006347,0,0
0000000316,0000063000,077161,-90159,007609,-12729,-05103,006466,0,0
0000000317,0000063200,080316,-87263,001334,-12049,-06305,006563,0,0
0000000318,0000063400,083158,-84025,-04948,-11322,-07483,006640,0,0
0000000319,0000063600,085672,-80455,-11211,-10556,-08637,006695,0,0
0000000320,0000063800,087845,-76567,-17427,-09751,-09760,006728,0,0
0000000321,0000064000,089676,-72377,-23576,-08914,-10849,006740,0,0
0000000322,0000064200,091150,-67900,-29631,-08045,-11899,006728,0,0
0000000323,0000064400,092264,-63157,-35573,-07147,-12906,006698,0,0
0000000324,0000064600,093018,-58164,-41371,-06226,-13867,006643,0,0
0000000325,0000064800,093403,-52940,-47005,-05286,-14777,006566,0,0
0000000326,0000065000,093421,-47511,-52455,-04327,-15631,006469,0,0
0000000327,0000065200,093067,-41889,-57698,-03357,-16431,006353,0,0
0000000328,0000065400,092350,-36106,-62712,-02374,-17169,006212,0,0
0000000329,0000065600,091266,-30179,-67482,-01389,-17844,006057,0,0
0000000330,0000065800,089826,-24134,-71983,-00403,-18451,005880,0,0
0000000331,0000066000,088028,-17993,-76201,000582,-18988,005685,0,0
0000000332,0000066200,085886,-11780,-80116,001558,-19458,005471,0,0
0000000333,0000066400,083402,-05521,-83717,002526,-19852,005239,0,0
0000000334,0000066600,080591,000759,-86986,003481,-20172,004992,0,0
0000000335,0000066800,077463,007036,-89912,004415,-20420,004732,0,0
0000000336,0000067000,074030,013287,-92485,005331,-20587,004458,0,0
0000000337,0000067200,070303,019482,-94692,006219,-20679,004168,0,0
0000000338,0000067400,066299,025604,-96526,007079,-20694,003869,0,0
0000000339,0000067600,062036,031622,-97978,007909,-20633,003557,0,0
0000000340,0000067800,057526,037518,-99043,008703,-20493,003237,0,0
0000000341,0000068000,052792,043264,-99718,009457,-20273,002910,0,0
0000000342,0000068200,047848,048840,-99999,010171,-19980,002575,0,0
0000000343,0000068400,042715,054220,-99886,010839,-19614,002236,0,0
0000000344,0000068600,037414,059390,-99376,011462,-19171,001891,0,0
0000000345,0000068800,031967,064325,-98479,012032,-18659,001543,0,0
0000000346,0000069000,026394,069006,-97188,012554,-18079,001195,0,0
0000000347,0000069200,020718,073413,-95515,013021,-17429,000844,0,0
0000000348,0000069400,014959,077533,-93468,013433,-16715,000499,0,0
0000000349,0000069600,009142,081345,-91051,013790,-15940,000155,0,0
0000000350,0000069800,003289,084836,-88274,014086,-15103,-00186,0,0
0000000351,0000070000,-02576,087995,-85149,014321,-14215,-00522,0,0
0000000352,0000070200,-08432,090802,-81685,014498,-13272,-00848,0,0
0000000353,0000070400,-14252,093256,-77901,014614,-12280,-01169,0,0
0000000354,0000070600,-20017,095337,-73811,014666,-11246,-01480,0,0
0000000355,0000070800,-25702,097043,-69426,014657,-10172,-01782,0,0
0000000356,0000071000,-31287,098368,-64772,014587,-09061,-02069,0,0
0000000357,0000071200,-36747,099305,-59859,014452,-07916,-02347,0,0
0000000358,0000071400,-42063,099848,-54710,014260,-06748,-02606,0,0
0000000359,0000071600,-47211,099998,-49345,014004,-05554,-02853,0,0
0000000360,0000071800,-52171,099753,-43785,013692,-04346,-03085,0,0
0000000361,0000072000,-56928,099112,-38054,013320,-03122,-03299,0,0
0000000362,0000072200,-61457,098084,-32173,012890,-01892,-03497,0,0
0000000363,0000072400,-65745,096668,-26164,012408,-00656,-03674,0,0
0000000364,0000072600,-69773,094867,-20052,011871,000576,-03833,0,0
0000000365,0000072800,-73524,092694,-13860,011285,001803,-03970,0,0
0000000366,0000073000,-76985,090158,-07613,010647,003017,-04089,0,0
0000000367,0000073200,-80143,087262,-01338,009966,004220,-04187,0,0
0000000368,0000073400,-82985,084024,004944,009240,005398,-04263,0,0
0000000369,0000073600,-85496,080454,011207,008474,006551,-04318,0,0
0000000370,0000073800,-87672,076566,017423,007671,007674,-04352,0,0
0000000371,0000074000,-89500,072376,023572,006832,008764,-04364,0,0
0000000372,0000074200,-90974,067899,029627,005962,009814,-04355,0,0
0000000373,0000074400,-92091,063156,035569,005065,010821,-04321,0,0
0000000374,0000074600,-92842,058163,041367,004143,011782,-04266,0,0
0000000375,0000074800,-93230,052939,047001,003203,012691,-04190,0,0
0000000376,0000075000,-93245,047509,052451,002245,013546,-04096,0,0
0000000377,0000075200,-92894,041888,057694,001275,014346,-03977,0,0
0000000378,0000075400,-92174,036105,062708,000295,015084,-03839,0,0
0000000379,0000075600,-91093,030178,067478,-00690,015755,-03680,0,0
0000000380,0000075800,-89650,024133,071979,-01678,016366,-03503,0,0
0000000381,0000076000,-87852,017992,076197,-02661,016903,-03308,0,0
0000000382,0000076200,-85710,011779,080112,-03641,017373,-03095,0,0
0000000383,0000076400,-83229,005520,083713,-04608,017767,-02866,0,0
0000000384,0000076600,-80418,-00760,086982,-05560,018087,-02618,0,0
0000000385,0000076800,-77287,-07038,089908,-06497,018334,-02356,0,0
0000000386,0000077000,-73854,-13288,092481,-07413,018502,-02081,0,0
0000000387,0000077200,-70127,-19483,094687,-08301,018594,-01794,0,0
0000000388,0000077400,-66127,-25605,096522,-09162,018609,-01492,0,0
0000000389,0000077600,-61860,-31623,097974,-09989,018545,-01181,0,0
0000000390,0000077800,-57353,-37519,099039,-10782,018407,-00864,0,0
0000000391,0000078000,-52616,-43265,099714,-11539,018188,-00534,0,0
0000000392,0000078200,-47672,-48841,099994,-12250,017895,-00198,0,0
0000000393,0000078400,-42542,-54221,099882,-12921,017529,000139,0,0
0000000394,0000078600,-37241,-59391,099372,-13541,017086,000484,0,0
0000000395,0000078800,-31794,-64326,098475,-14115,016573,000832,0,0
0000000396,0000079000,-26221,-69007,097184,-14636,015994,001180,0,0
0000000397,0000079200,-20542,-73414,095511,-15103,015343,001528,0,0
0000000398,0000079400,-14783,-77534,093464,-15515,014629,001876,0,0
0000000399,0000079600,-08966,-81346,091047,-15869,013854,002221,0,0
0000000400,0000079800,-03113,-84837,088270,-16165,013018,002559,0,0
