0000000943,0000188400,045670,054220,-99886,004607,-07517,002822,0,0
0000000944,0000188600,039991,059390,-99376,004809,-07404,002511,0,0
0000000945,0000188800,034156,064325,-98479,004995,-07272,002193,0,0
0000000946,0000189000,028184,069006,-97188,005163,-07126,001879,0,0
0000000947,0000189200,022101,073413,-95515,005315,-06961,001562,0,0
0000000948,0000189400,015931,077533,-93468,005450,-06778,001247,0,0
0000000949,0000189600,009699,081345,-91051,005562,-06583,000933,0,0
0000000950,0000189800,003428,084836,-88273,005660,-06369,000625,0,0
0000000951,0000190000,-02855,087995,-85148,005736,-06143,000319,0,0
0000000952,0000190200,-09129,090802,-81685,005794,-05905,000023,0,0
0000000953,0000190400,-15367,093256,-77900,005831,-05655,-00269,0,0
0000000954,0000190600,-21544,095337,-73811,005849,-05393,-00549,0,0
0000000955,0000190800,-27635,097043,-69426,005846,-05118,-00821,0,0
0000000956,0000191000,-33617,098368,-64772,005822,-04837,-01083,0,0
0000000957,0000191200,-39467,099305,-59858,005779,-04547,-01334,0,0
0000000958,0000191400,-45161,099848,-54710,005715,-04248,-01572,0,0
0000000959,0000191600,-50676,099997,-49345,005633,-03946,-01798,0,0
0000000960,0000191800,-55992,099753,-43784,005532,-03641,-02005,0,0
0000000961,0000192000,-61089,099112,-38053,005413,-03330,-02200,0,0
0000000962,0000192200,-65941,098084,-32172,005273,-03015,-02377,0,0
0000000963,0000192400,-70534,096668,-26163,005117,-02704,-02539,0,0
0000000964,0000192600,-74849,094867,-20050,004943,-02390,-02686,0,0
0000000965,0000192800,-78871,092694,-13858,004751,-02078,-02811,0,0
0000000966,0000193000,-82579,090158,-07611,004546,-01770,-02918,0,0
0000000967,0000193200,-85960,087262,-01337,004323,-01465,-03006,0,0
0000000968,0000193400,-89006,084024,004946,004088,-01166,-03076,0,0
0000000969,0000193600,-91698,080454,011208,003841,-00873,-03125,0,0
0000000970,0000193800,-94026,076566,017425,003579,-00589,-03156,0,0
0000000971,0000194000,-95985,072376,023574,003307,-00311,-03168,0,0
0000000972,0000194200,-97566,067899,029629,003026,-00046,-03156,0,0
0000000973,0000194400,-98762,063156,035571,002733,000210,-03128,0,0
0000000974,0000194600,-99568,058163,041369,002437,000454,-03079,0,0
0000000975,0000194800,-99980,052939,047003,002129,000686,-03009,0,0
0000000976,0000195000,-99998,047509,052453,001821,000902,-02921,0,0
0000000977,0000195200,-99623,041888,057696,001504,001104,-02814,0,0
0000000978,0000195400,-98851,036105,062711,001186,001293,-02689,0,0
0000000979,0000195600,-97691,030178,067481,000869,001464,-02545,0,0
0000000980,0000195800,-96147,024133,071982,000548,001616,-02387,0,0
0000000981,0000196000,-94221,017992,076200,000228,001754,-02206,0,0
0000000982,0000196200,-91927,011779,080115,-00089,001873,-02014,0,0
0000000983,0000196400,-89265,005520,083716,-00403,001974,-01807,0,0
0000000984,0000196600,-86253,-00760,086985,-00711,002056,-01581,0,0
0000000985,0000196800,-82902,-07038,089911,-01016,002117,-01346,0,0
0000000986,0000197000,-79222,-13288,092484,-01312,002160,-01096,0,0
0000000987,0000197200,-75230,-19483,094690,-01599,002184,-00833,0,0
0000000988,0000197400,-70943,-25605,096525,-01880,002187,-00562,0,0
0000000989,0000197600,-66374,-31623,097977,-02148,002172,-00278,0,0
0000000990,0000197800,-61543,-37519,099042,-02405,002135,000011,0,0
0000000991,0000198000,-56468,-43265,099717,-02649,002080,000307,0,0
0000000992,0000198200,-51173,-48841,099998,-02881,002007,000612,0,0
0000000993,0000198400,-45674,-54221,099885,-03098,001912,000921,0,0
0000000994,0000198600,-39995,-59391,099375,-03299,001800,001232,0,0
0000000995,0000198800,-34160,-64326,098478,-03485,001671,001549,0,0
0000000996,0000199000,-28188,-69007,097187,-03653,001522,001864,0,0
0000000997,0000199200,-22105,-73414,095514,-03806,001357,002181,0,0
0000000998,0000199400,-15935,-77534,093467,-03940,001177,002495,0,0
0000000999,0000199600,-09703,-81346,091050,-04056,000979,002810,0,0
0000001000,0000199800,-03432,-84837,088272,-04150,000768,003118,0,0
0000001001,0000200000,002851,-87996,085147,-04227,000542,003423,0,0
0000001002,0000200200,009125,-90803,081684,-04285,000301,003719,0,0
0000001003,0000200400,015363,-93257,077899,-04321,000051,004012,0,0
0000001004,0000200600,021540,-95338,073810,-04340,-00211,004293,0,0
0000001005,0000200800,027631,-97044,069425,-04337,-00482,004565,0,0
0000001006,0000201000,033613,-98369,064771,-04312,-00766,004827,0,0
0000001007,0000201200,039463,-99306,059857,-04269,-01056,005077,0,0
0000001008,0000201400,045157,-99849,054709,-04208,-01352,005315,0,0
0000001009,0000201600,050672,-99999,049344,-04126,-01654,005541,0,0
0000001010,0000201800,055988,-99754,043783,-04022,-01962,005749,0,0
0000001011,0000202000,061085,-99113,038052,-03903,-02274,005944,0,0
0000001012,0000202200,065937,-98085,032171,-03763,-02585,006121,0,0
0000001013,0000202400,070530,-96669,026162,-03607,-02899,006283,0,0
0000001014,0000202600,074845,-94868,020049,-03433,-03211,006429,0,0
0000001015,0000202800,078867,-92696,013857,-03241,-03525,006554,0,0
0000001016,0000203000,082575,-90159,007610,-03037,-03833,006661,0,0
0000001017,0000203200,085956,-87263,001336,-02814,-04135,006750,0,0
0000001018,0000203400,089002,-84025,-04947,-02579,-04434,006820,0,0
0000001019,0000203600,091694,-80455,-11209,-02332,-04727,006869,0,0
0000001020,0000203800,094022,-76567,-17426,-02069,-05014,006899,0,0
0000001021,0000204000,095981,-72377,-23575,-01798,-05289,006911,0,0
0000001022,0000204200,097562,-67900,-29630,-01517,-05557,006899,0,0
0000001023,0000204400,098758,-63157,-35572,-01227,-05814,006872,0,0
0000001024,0000204600,099564,-58164,-41370,-00928,-06055,006823,0,0
0000001025,0000204800,099976,-52940,-47004,-00623,-06287,006753,0,0
0000001026,0000205000,099994,-47511,-52454,-00311,-06503,006664,0,0
0000001027,0000205200,099619,-41889,-57697,000002,-06708,006557,0,0
0000001028,0000205400,098847,-36106,-62712,000322,-06894,006432,0,0
0000001029,0000205600,097687,-30179,-67482,000640,-07065,006289,0,0
0000001030,0000205800,096143,-24134,-71983,000960,-07221,006130,0,0
0000001031,0000206000,094217,-17993,-76201,001281,-07358,005953,0,0
0000001032,0000206200,091923,-11780,-80116,001598,-07474,005758,0,0
0000001033,0000206400,089261,-05521,-83717,001912,-07575,005550,0,0
0000001034,0000206600,086249,000759,-86986,002221,-07657,005324,0,0
0000001035,0000206800,082898,007036,-89912,002523,-07721,005089,0,0
0000001036,0000207000,079218,013287,-92485,002822,-07764,004839,0,0
0000001037,0000207200,075226,019482,-94691,003109,-07785,004577,0,0
0000001038,0000207400,070939,025604,-96526,003387,-07788,004305,0,0
0000001039,0000207600,066370,031622,-97978,003655,-07773,004021,0,0
0000001040,0000207800,061539,037518,-99043,003914,-07739,003731,0,0
0000001041,0000208000,056464,043264,-99718,004159,-07681,003435,0,0
0000001042,0000208200,051169,048840,-99999,004391,-07608,003130,0,0
0000001043,0000208400,045670,054220,-99886,004607,-07517,002822,0,0
0000001044,0000208600,039991,059390,-99376,004809,-07404,002511,0,0
0000001045,0000208800,034156,064325,-98479,004995,-07272,002193,0,0
0000001046,0000209000,028184,069006,-97188,005163,-07126,001879,0,0
0000001047,0000209200,022101,073413,-95515,005315,-06961,001562,0,0
0000001048,0000209400,015931,077533,-93468,005450,-06778,001247,0,0
0000001049,0000209600,009699,081345,-91051,005562,-06583,000933,0,0
0000001050,0000209800,003428,084836,-88273,005660,-06369,000625,0,0
0000001051,0000210000,-02855,087995,-85148,005736,-06143,000319,0,0
0000001052,0000210200,-09129,090802,-81685,005794,-05905,000023,0,0
0000001053,0000210400,-15367,093256,-77900,005831,-05655,-00269,0,0
0000001054,0000210600,-21544,095337,-73811,005849,-05393,-00549,0,0
0000001055,0000210800,-27635,097043,-69426,005846,-05118,-00821,0,0
0000001056,0000211000,-33617,098368,-64772,005822,-04837,-01083,0,0
0000001057,0000211200,-39467,099305,-59858,005779,-04547,-01334,0,0
0000001058,0000211400,-45161,099848,-54710,005715,-04248,-01572,0,0
0000001059,0000211600,-50676,099997,-49345,005633,-03946,-01798,0,0
0000001060,0000211800,-55992,099753,-43784,005532,-03641,-02005,0,0
0000001061,0000212000,-61089,099112,-38053,005413,-03330,-02200,0,0
0000001062,0000212200,-65941,098084,-32172,005273,-03015,-02377,0,0
0000001063,0000212400,-70534,096668,-26163,005117,-02704,-02539,0,0
0000001064,0000212600,-74849,094867,-20050,004943,-02390,-02686,0,0
0000001065,0000212800,-78871,092694,-13858,004751,-02078,-02811,0,0
0000001066,0000213000,-82579,090158,-07611,004546,-01770,-02918,0,0
0000001067,0000213200,-85960,087262,-01337,004323,-01465,-03006,0,0
0000001068,0000213400,-89006,084024,004946,004088,-01166,-03076,0,0
0000001069,0000213600,-91698,080454,011208,003841,-00873,-03125,0,0
0000001070,0000213800,-94026,076566,017425,003579,-00589,-03156,0,0
0000001071,0000214000,-95985,072376,023574,003307,-00311,-03168,0,0
0000001072,0000214200,-97566,067899,029629,003026,-00046,-03156,0,0
0000001073,0000214400,-98762,063156,035571,002733,000210,-03128,0,0
0000001074,0000214600,-99568,058163,041369,002437,000454,-03079,0,0
0000001075,0000214800,-99980,052939,047003,002129,000686,-03009,0,0
0000001076,0000215000,-99998,047509,052453,001821,000902,-02921,0,0
0000001077,0000215200,-99623,041888,057696,001504,001104,-02814,0,0
0000001078,0000215400,-98851,036105,062711,001186,001293,-02689,0,0
0000001079,0000215600,-97691,030178,067481,000869,001464,-02545,0,0
0000001080,0000215800,-96147,024133,071982,000548,001616,-02387,0,0
0000001081,0000216000,-94221,017992,076200,000228,001754,-02206,0,0
0000001082,0000216200,-91927,011779,080115,-00089,001873,-02014,0,0
0000001083,0000216400,-89265,005520,083716,-00403,001974,-01807,0,0
0000001084,0000216600,-86253,-00760,086985,-00711,002056,-01581,0,0
0000001085,0000216800,-82902,-07038,089911,-01016,002117,-01346,0,0
0000001086,0000217000,-79222,-13288,092484,-01312,002160,-01096,0,0
0000001087,0000217200,-75230,-19483,094690,-01599,002184,-00833,0,0
0000001088,0000217400,-70943,-25605,096525,-01880,002187,-00562,0,0
0000001089,0000217600,-66374,-31623,097977,-02148,002172,-00278,0,0
0000001090,0000217800,-61543,-37519,099042,-02405,002135,000011,0,0
0000001091,0000218000,-56468,-43265,099717,-02649,002080,000307,0,0
0000001092,0000218200,-51173,-48841,099998,-02881,002007,000612,0,0
0000001093,0000218400,-45674,-54221,099885,-03098,001912,000921,0,0
0000001094,0000218600,-39995,-59391,099375,-03299,001800,001232,0,0
0000001095,0000218800,-34160,-64326,098478,-03485,001671,001549,0,0
0000001096,0000219000,-28188,-69007,097187,-03653,001522,001864,0,0
0000001097,0000219200,-22105,-73414,095514,-03806,001357,002181,0,0
0000001098,0000219400,-15935,-77534,093467,-03940,001177,002495,0,0
0000001099,0000219600,-09703,-81346,091050,-04056,000979,002810,0,0
0000001100,0000219800,-03432,-84837,088272,-04150,000768,003118,0,0
0000001101,0000220000,002851,-87996,085147,-04227,000542,003423,0,0
0000001102,0000220200,009125,-90803,081684,-04285,000301,003719,0,0
0000001103,0000220400,015363,-93257,077899,-04321,000051,004012,0,0
0000001104,0000220600,021540,-95338,073810,-04340,-00211,004293,0,0
0000001105,0000220800,027631,-97044,069425,-04337,-00482,004565,0,0
0000001106,0000221000,033613,-98369,064771,-04312,-00766,004827,0,0
0000001107,0000221200,039463,-99306,059857,-04269,-01056,005077,0,0
0000001108,0000221400,045157,-99849,054709,-04208,-01352,005315,0,0
0000001109,0000221600,050672,-99999,049344,-04126,-01654,005541,0,0
0000001110,0000221800,055988,-99754,043783,-04022,-01962,005749,0,0
0000001111,0000222000,061085,-99113,038052,-03903,-02274,005944,0,0
0000001112,0000222200,065937,-98085,032171,-03763,-02585,006121,0,0
0000001113,0000222400,070530,-96669,026162,-03607,-02899,006283,0,0
0000001114,0000222600,074845,-94868,020049,-03433,-03211,006429,0,0
0000001115,0000222800,078867,-92696,013857,-03241,-03525,006554,0,0
0000001116,0000223000,082575,-90159,007610,-03037,-03833,006661,0,0
0000001117,0000223200,085956,-87263,001336,-02814,-04135,006750,0,0
0000001118,0000223400,089002,-84025,-04947,-02579,-04434,006820,0,0
0000001119,0000223600,091694,-80455,-11209,-02332,-04727,006869,0,0
0000001120,0000223800,094022,-76567,-17426,-02069,-05014,006899,0,0
0000001121,0000224000,095981,-72377,-23575,-01798,-05289,006911,0,0
0000001122,0000224200,097562,-67900,-29630,-01517,-05557,006899,0,0
0000001123,0000224400,098758,-63157,-35572,-01227,-05814,006872,0,0
0000001124,0000224600,099564,-58164,-41370,-00928,-06055,006823,0,0
0000001125,0000224800,099976,-52940,-47004,-00623,-06287,006753,0,0
0000001126,0000225000,099994,-47511,-52454,-00311,-06503,006664,0,0
0000001127,0000225200,099619,-41889,-57697,000002,-06708,006557,0,0
0000001128,0000225400,098847,-36106,-62712,000322,-06894,006432,0,0
0000001129,0000225600,097687,-30179,-67482,000640,-07065,006289,0,0
0000001130,0000225800,096143,-24134,-71983,000960,-07221,006130,0,0
0000001131,0000226000,094217,-17993,-76201,001281,-07358,005953,0,0
0000001132,0000226200,091923,-11780,-80116,001598,-07474,005758,0,0
0000001133,0000226400,089261,-05521,-83717,001912,-07575,005550,0,0
0000001134,0000226600,086249,000759,-86986,002221,-07657,005324,0,0
0000001135,0000226800,082898,007036,-89912,002523,-07721,005089,0,0
0000001136,0000227000,079218,013287,-92485,002822,-07764,004839,0,0
0000001137,0000227200,075226,019482,-94691,003109,-07785,004577,0,0
0000001138,0000227400,070939,025604,-96526,003387,-07788,004305,0,0
0000001139,0000227600,066370,031622,-97978,003655,-07773,004021,0,0
0000001140,0000227800,061539,037518,-99043,003914,-07739,003731,0,0
0000001141,0000228000,056464,043264,-99718,004159,-07681,003435,0,0
0000001142,0000228200,051169,048840,-99999,004391,-07608,003130,0,0
0000001143,0000228400,045670,054220,-99886,004607,-07517,002822,0,0
0000001144,0000228600,039991,059390,-99376,004809,-07404,002511,0,0
0000001145,0000228800,034156,064325,-98479,004995,-07272,002193,0,0
0000001146,0000229000,028184,069006,-97188,005163,-07126,001879,0,0
0000001147,0000229200,022101,073413,-95515,005315,-06961,001562,0,0
0000001148,0000229400,015931,077533,-93468,005450,-06778,001247,0,0
0000001149,0000229600,009699,081345,-91051,005562,-06583,000933,0,0
0000001150,0000229800,003428,084836,-88273,005660,-06369,000625,0,0
0000001151,0000230000,-02855,087995,-85148,005736,-06143,000319,0,0
0000001152,0000230200,-09129,090802,-81685,005794,-05905,000023,0,0
0000001153,0000230400,-15367,093256,-77900,005831,-05655,-00269,0,0
0000001154,0000230600,-21544,095337,-73811,005849,-05393,-00549,0,0
0000001155,0000230800,-27635,097043,-69426,005846,-05118,-00821,0,0
0000001156,0000231000,-33617,098368,-64772,005822,-04837,-01083,0,0
0000001157,0000231200,-39467,099305,-59858,005779,-04547,-01334,0,0
0000001158,0000231400,-45161,099848,-54710,005715,-04248,-01572,0,0
0000001159,0000231600,-50676,099997,-49345,005633,-03946,-01798,0,0
0000001160,0000231800,-55992,099753,-43784,005532,-03641,-02005,0,0
0000001161,0000232000,-61089,099112,-38053,005413,-03330,-02200,0,0
0000001162,0000232200,-65941,098084,-32172,005273,-03015,-02377,0,0
0000001163,0000232400,-70534,096668,-26163,005117,-02704,-02539,0,0
0000001164,0000232600,-74849,094867,-20050,004943,-02390,-02686,0,0
0000001165,0000232800,-78871,092694,-13858,004751,-02078,-02811,0,0
0000001166,0000233000,-82579,090158,-07611,004546,-01770,-02918,0,0
0000001167,0000233200,-85960,087262,-01337,004323,-01465,-03006,0,0
0000001168,0000233400,-89006,084024,004946,004088,-01166,-03076,0,0
0000001169,0000233600,-91698,080454,011208,003841,-00873,-03125,0,0
0000001170,0000233800,-94026,076566,017425,003579,-00589,-03156,0,0
0000001171,0000234000,-95985,072376,023574,003307,-00311,-03168,0,0
0000001172,0000234200,-97566,067899,029629,003026,-00046,-03156,0,0
0000001173,0000234400,-98762,063156,035571,002733,000210,-03128,0,0
0000001174,0000234600,-99568,058163,041369,002437,000454,-03079,0,0
0000001175,0000234800,-99980,052939,047003,002129,000686,-03009,0,0
0000001176,0000235000,-99998,047509,052453,001821,000902,-02921,0,0
0000001177,0000235200,-99623,041888,057696,001504,001104,-02814,0,0
0000001178,0000235400,-98851,036105,062711,001186,001293,-02689,0,0
0000001179,0000235600,-97691,030178,067481,000869,001464,-02545,0,0
0000001180,0000235800,-96147,024133,071982,000548,001616,-02387,0,0
0000001181,0000236000,-94221,017992,076200,000228,001754,-02206,0,0
0000001182,0000236200,-91927,011779,080115,-00089,001873,-02014,0,0
0000001183,0000236400,-89265,005520,083716,-00403,001974,-01807,0,0
0000001184,0000236600,-86253,-00760,086985,-00711,002056,-01581,0,0
0000001185,0000236800,-82902,-07038,089911,-01016,002117,-01346,0,0
0000001186,0000237000,-79222,-13288,092484,-01312,002160,-01096,0,0
0000001187,0000237200,-75230,-19483,094690,-01599,002184,-00833,0,0
0000001188,0000237400,-70943,-25605,096525,-01880,002187,-00562,0,0
0000001189,0000237600,-66374,-31623,097977,-02148,002172,-00278,0,0
0000001190,0000237800,-61543,-37519,099042,-02405,002135,000011,0,0
0000001191,0000238000,-56468,-43265,099717,-02649,002080,000307,0,0
0000001192,0000238200,-51173,-48841,099998,-02881,002007,000612,0,0
0000001193,0000238400,-45674,-54221,099885,-03098,001912,000921,0,0
0000001194,0000238600,-39995,-59391,099375,-03299,001800,001232,0,0
0000001195,0000238800,-34160,-64326,098478,-03485,001671,001549,0,0
0000001196,0000239000,-28188,-69007,097187,-03653,001522,001864,0,0
0000001197,0000239200,-22105,-73414,095514,-03806,001357,002181,0,0
0000001198,0000239400,-15935,-77534,093467,-03940,001177,002495,0,0
0000001199,0000239600,-09703,-81346,091050,-04056,000979,002810,0,0
0000001200,0000239800,-03432,-84837,088272,-04150,000768,003118,0,0
0000001201,0000240000,002851,-87996,085147,-04227,000542,003423,0,0
0000001202,0000240200,009125,-90803,081684,-04285,000301,003719,0,0
0000001203,0000240400,015363,-93257,077899,-04321,000051,004012,0,0
0000001204,0000240600,021540,-95338,073810,-04340,-00211,004293,0,0
0000001205,0000240800,027631,-97044,069425,-04337,-00482,004565,0,0
0000001206,0000241000,033613,-98369,064771,-04312,-00766,004827,0,0
0000001207,0000241200,039463,-99306,059857,-04269,-01056,005077,0,0
0000001208,0000241400,045157,-99849,054709,-04208,-01352,005315,0,0
0000001209,0000241600,050672,-99999,049344,-04126,-01654,005541,0,0
0000001210,0000241800,055988,-99754,043783,-04022,-01962,005749,0,0
0000001211,0000242000,061085,-99113,038052,-03903,-02274,005944,0,0
0000001212,0000242200,065937,-98085,032171,-03763,-02585,006121,0,0
0000001213,0000242400,070530,-96669,026162,-03607,-02899,006283,0,0
0000001214,0000242600,074845,-94868,020049,-03433,-03211,006429,0,0
0000001215,0000242800,078867,-92696,013857,-03241,-03525,006554,0,0
0000001216,0000243000,082575,-90159,007610,-03037,-03833,006661,0,0
0000001217,0000243200,085956,-87263,001336,-02814,-04135,006750,0,0
0000001218,0000243400,089002,-84025,-04947,-02579,-04434,006820,0,0
0000001219,0000243600,091694,-80455,-11209,-02332,-04727,006869,0,0
0000001220,0000243800,094022,-76567,-17426,-02069,-05014,006899,0,0
0000001221,0000244000,095981,-72377,-23575,-01798,-05289,006911,0,0
0000001222,0000244200,097562,-67900,-29630,-01517,-05557,006899,0,0
0000001223,0000244400,098758,-63157,-35572,-01227,-05814,006872,0,0
0000001224,0000244600,099564,-58164,-41370,-00928,-06055,006823,0,0
0000001225,0000244800,099976,-52940,-47004,-00623,-06287,006753,0,0
0000001226,0000245000,099994,-47511,-52454,-00311,-06503,006664,0,0
0000001227,0000245200,099619,-41889,-57697,000002,-06708,006557,0,0
0000001228,0000245400,098847,-36106,-62712,000322,-06894,006432,0,0
0000001229,0000245600,097687,-30179,-67482,000640,-07065,006289,0,0
0000001230,0000245800,096143,-24134,-71983,000960,-07221,006130,0,0
0000001231,0000246000,094217,-17993,-76201,001281,-07358,005953,0,0
0000001232,0000246200,091923,-11780,-80116,001598,-07474,005758,0,0
0000001233,0000246400,089261,-05521,-83717,001912,-07575,005550,0,0
0000001234,0000246600,086249,000759,-86986,002221,-07657,005324,0,0
0000001235,0000246800,082898,007036,-89912,002523,-07721,005089,0,0
0000001236,0000247000,079218,013287,-92485,002822,-07764,004839,0,0
0000001237,0000247200,075226,019482,-94691,003109,-07785,004577,0,0
0000001238,0000247400,070939,025604,-96526,003387,-07788,004305,0,0
0000001239,0000247600,066370,031622,-97978,003655,-07773,004021,0,0
0000001240,0000247800,061539,037518,-99043,003914,-07739,003731,0,0
0000001241,0000248000,056464,043264,-99718,004159,-07681,003435,0,0
0000001242,0000248200,051169,048840,-99999,004391,-07608,003130,0,0
0000001243,0000248400,045670,054220,-99886,004607,-07517,002822,0,0
0000001244,0000248600,039991,059390,-99376,004809,-07404,002511,0,0
0000001245,0000248800,034156,064325,-98479,004995,-07272,002193,0,0
0000001246,0000249000,028184,069006,-97188,005163,-07126,001879,0,0
0000001247,0000249200,022101,073413,-95515,005315,-06961,001562,0,0
0000001248,0000249400,015931,077533,-93468,005450,-06778,001247,0,0
0000001249,0000249600,009699,081345,-91051,005562,-06583,000933,0,0
0000001250,0000249800,003428,084836,-88273,005660,-06369,000625,0,0
0000001251,0000250000,-02855,087995,-85148,005736,-06143,000319,0,0
0000001252,0000250200,-09129,090802,-81685,005794,-05905,000023,0,0
0000001253,0000250400,-15367,093256,-77900,005831,-05655,-00269,0,0
0000001254,0000250600,-21544,095337,-73811,005849,-05393,-00549,0,0
0000001255,0000250800,-27635,097043,-69426,005846,-05118,-00821,0,0
0000001256,0000251000,-33617,098368,-64772,005822,-04837,-01083,0,0
0000001257,0000251200,-39467,099305,-59858,005779,-04547,-01334,0,0
0000001258,0000251400,-45161,099848,-54710,005715,-04248,-01572,0,0
0000001259,0000251600,-50676,099997,-49345,005633,-03946,-01798,0,0
0000001260,0000251800,-55992,099753,-43784,005532,-03641,-02005,0,0
0000001261,0000252000,-61089,099112,-38053,005413,-03330,-02200,0,0
0000001262,0000252200,-65941,098084,-32172,005273,-03015,-02377,0,0
0000001263,0000252400,-70534,096668,-26163,005117,-02704,-02539,0,0
0000001264,0000252600,-74849,094867,-20050,004943,-02390,-02686,0,0
0000001265,0000252800,-78871,092694,-13858,004751,-02078,-02811,0,0
0000001266,0000253000,-82579,090158,-07611,004546,-01770,-02918,0,0
0000001267,0000253200,-85960,087262,-01337,004323,-01465,-03006,0,0
0000001268,0000253400,-89006,084024,004946,004088,-01166,-03076,0,0
0000001269,0000253600,-91698,080454,011208,003841,-00873,-03125,0,0
0000001270,0000253800,-94026,076566,017425,003579,-00589,-03156,0,0
0000001271,0000254000,-95985,072376,023574,003307,-00311,-03168,0,0
0000001272,0000254200,-97566,067899,029629,003026,-00046,-03156,0,0
0000001273,0000254400,-98762,063156,035571,002733,000210,-03128,0,0
0000001274,0000254600,-99568,058163,041369,002437,000454,-03079,0,0
0000001275,0000254800,-99980,052939,047003,002129,000686,-03009,0,0
0000001276,0000255000,-99998,047509,052453,001821,000902,-02921,0,0
0000001277,0000255200,-99623,041888,057696,001504,001104,-02814,0,0
0000001278,0000255400,-98851,036105,062711,001186,001293,-02689,0,0
0000001279,0000255600,-97691,030178,067481,000869,001464,-02545,0,0
0000001280,0000255800,-96147,024133,071982,000548,001616,-02387,0,0
0000001281,0000256000,-94221,017992,076200,000228,001754,-02206,0,0
0000001282,0000256200,-91927,011779,080115,-00089,001873,-02014,0,0
0000001283,0000256400,-89265,005520,083716,-00403,001974,-01807,0,0
0000001284,0000256600,-86253,-00760,086985,-00711,002056,-01581,0,0
0000001285,0000256800,-82902,-07038,089911,-01016,002117,-01346,0,0
0000001286,0000257000,-79222,-13288,092484,-01312,002160,-01096,0,0
0000001287,0000257200,-75230,-19483,094690,-01599,002184,-00833,0,0
0000001288,0000257400,-70943,-25605,096525,-01880,002187,-00562,0,0
0000001289,0000257600,-66374,-31623,097977,-02148,002172,-00278,0,0
0000001290,0000257800,-61543,-37519,099042,-02405,002135,000011,0,0
0000001291,0000258000,-56468,-43265,099717,-02649,002080,000307,0,0
0000001292,0000258200,-51173,-48841,099998,-02881,002007,000612,0,0
0000001293,0000258400,-45674,-54221,099885,-03098,001912,000921,0,0
0000001294,0000258600,-39995,-59391,099375,-03299,001800,001232,0,0
0000001295,0000258800,-34160,-64326,098478,-03485,001671,001549,0,0
0000001296,0000259000,-28188,-69007,097187,-03653,001522,001864,0,0
0000001297,0000259200,-22105,-73414,095514,-03806,001357,002181,0,0
0000001298,0000259400,-15935,-77534,093467,-03940,001177,002495,0,0
0000001299,0000259600,-09703,-81346,091050,-04056,000979,002810,0,0
0000001300,0000259800,-03432,-84837,088272,-04150,000768,003118,0,0
0000001301,0000260000,002851,-87996,085147,-04227,000542,003423,0,0
0000001302,0000260200,009125,-90803,081684,-04285,000301,003719,0,0
0000001303,0000260400,015363,-93257,077899,-04321,000051,004012,0,0
0000001304,0000260600,021540,-95338,073810,-04340,-00211,004293,0,0
0000001305,0000260800,027631,-97044,069425,-04337,-00482,004565,0,0
0000001306,0000261000,033613,-98369,064771,-04312,-00766,004827,0,0
0000001307,0000261200,039463,-99306,059857,-04269,-01056,005077,0,0
0000001308,0000261400,045157,-99849,054709,-04208,-01352,005315,0,0
0000001309,0000261600,050672,-99999,049344,-04126,-01654,005541,0,0
0000001310,0000261800,055988,-99754,043783,-04022,-01962,005749,0,0
0000001311,0000262000,061085,-99113,038052,-03903,-02274,005944,0,0
0000001312,0000262200,065937,-98085,032171,-03763,-02585,006121,0,0
0000001313,0000262400,070530,-96669,026162,-03607,-02899,006283,0,0
0000001314,0000262600,074845,-94868,020049,-03433,-03211,006429,0,0
0000001315,0000262800,078867,-92696,013857,-03241,-03525,006554,0,0
0000001316,0000263000,082575,-90159,007610,-03037,-03833,006661,0,0
0000001317,0000263200,085956,-87263,001336,-02814,-04135,006750,0,0
0000001318,0000263400,089002,-84025,-04947,-02579,-04434,006820,0,0
0000001319,0000263600,091694,-80455,-11209,-02332,-04727,006869,0,0
0000001320,0000263800,094022,-76567,-17426,-02069,-05014,006899,0,0
0000001321,0000264000,095981,-72377,-23575,-01798,-05289,006911,0,0
0000001322,0000264200,097562,-67900,-29630,-01517,-05557,006899,0,0
0000001323,0000264400,098758,-63157,-35572,-01227,-05814,006872,0,0
0000001324,0000264600,099564,-58164,-41370,-00928,-06055,006823,0,0
0000001325,0000264800,099976,-52940,-47004,-00623,-06287,006753,0,0
0000001326,0000265000,099994,-47511,-52454,-00311,-06503,006664,0,0
0000001327,0000265200,099619,-41889,-57697,000002,-06708,006557,0,0
0000001328,0000265400,098847,-36106,-62712,000322,-06894,006432,0,0
0000001329,0000265600,097687,-30179,-67482,000640,-07065,006289,0,0
0000001330,0000265800,096143,-24134,-71983,000960,-07221,006130,0,0
0000001331,0000266000,094217,-17993,-76201,001281,-07358,005953,0,0
0000001332,0000266200,091923,-11780,-80116,001598,-07474,005758,0,0
0000001333,0000266400,089261,-05521,-83717,001912,-07575,005550,0,0
0000001334,0000266600,086249,000759,-86986,002221,-07657,005324,0,0
0000001335,0000266800,082898,007036,-89912,002523,-07721,005089,0,0
0000001336,0000267000,079218,013287,-92485,002822,-07764,004839,0,0
0000001337,0000267200,075226,019482,-94691,003109,-07785,004577,0,0
0000001338,0000267400,070939,025604,-96526,003387,-07788,004305,0,0
0000001339,0000267600,066370,031622,-97978,003655,-07773,004021,0,0
0000001340,0000267800,061539,037518,-99043,003914,-07739,003731,0,0
0000001341,0000268000,056464,043264,-99718,004159,-07681,003435,0,0
